OmimID	Gene
604778	ADAM29
604779	ADAM30
604780	ABHD5
604781	-
604782	ASH2L
604783	CLPTM1
604784	TCEA2
604785	CTNNAL1
604786	ARL4A
604787	ARL4C
604788	RUVBL2
604789	ITGA11
604790	TAS2R14
604791	TAS2R10
604792	TAS2R13
604793	TAS2R7
604794	TAS2R8
604795	TAS2R9
604796	TAS2R1
604797	APOBEC2
604798	HOMER1
604799	HOMER2
604800	HOMER3
604801	-
604802	-
604803	DOPEY2
604804	-
604805	-
604806	FLRT1
604807	FLRT2
604808	FLRT3
604809	-
604810	LILRA1
604811	LILRB1
604812	LILRA2
604813	COX17
604814	LILRB5
604815	LILRB2
604816	-
604817	CHST5
604818	LILRA3
604819	PUF60
604820	LILRB3
604821	LILRB4
604822	CAPN11
604823	BARX2
604824	KL
604825	FEZ1
604826	FEZ2
604827	EJM2
604828	XCL2
604829	DSCR4
604830	-
604831	EVC
604832	CA14
604833	CCL27
604834	TBK1
604835	DUSP12
604836	CCR4
604837	PTGDR2
604838	GPR45
604839	FKBP6
604840	FKBP8
604841	-
604842	SLC22A3
604843	SLCO1B1
604844	HS2ST1
604845	PCA3
604846	HS6ST1
604847	GPR26
604848	-
604849	TAAR2
604850	COPS5
604851	GRSF1
604852	CXCL11
604853	MRPL28
604854	INMT
604855	-
604856	-
604857	SRP54
604858	SRP68
604859	LMCD1
604860	MALT1
604861	LATS2
604862	CD207
604863	LRAT
604864	-
604865	KLF7
604866	PLAGL2
604867	TAS2R16
604868	TAS2R3
604869	TAS2R4
604870	MARCO
604871	MMP24
604872	PCSK7
604873	MPZL2
604874	KLRG1
604875	MYO9A
604876	RCAN2
604877	MAFF
604878	SLC12A6
604879	SLC12A7
604880	-
604881	RPH3AL
604882	NEUROG3
604883	GTF3C2
604884	NEK6
604885	MYBBP1A
604886	EMC8
604887	MTHFD2
604888	GTF3C3
604889	NBEA
604890	GTF3C5
604891	NCKAP1
604892	GTF3C4
604893	AIRN
604894	ONECUT2
604895	TBX21
604896	MKKS
604897	PFDN1
604898	PFDN4
604899	PFDN5
604900	DGAT1
604901	-
604902	BRF1
604903	TAF1A
604904	TAF1B
604905	TAF1C
604906	-
604907	TNFRSF13B
604908	PPP4R1
604909	CNOT2
604910	CNOT3
604911	CNOT4
604912	TAF2
604913	CNOT7
604914	JMJD6
604915	MAP3K13
604916	-
604917	CNOT1
604918	PCLO
604919	-
604920	-
604921	MAP4K3
604922	-
604923	MAP4K5
604924	PHAX
604925	RABAC1
604926	PCYT1B
604927	CTDP1
604928	-
604929	-
604930	NCK2
604931	-
604932	PKIG
604933	MUTYH
604934	TBCE
604935	DMRT2
604936	KIR2DL1
604937	KIR2DL2
604938	KIR2DL3
604939	PLA2R1
604940	-
604941	PPP2R2A
604942	SNPH
604943	SLC26A5
604944	PPP2R3A
604945	KIR2DL4
604946	KIR3DL1
604947	KIR3DL2
604948	GADD45B
604949	GADD45G
604950	PHTF1
604951	PGLS
604952	KIR2DS1
604953	KIR2DS2
604954	KIR2DS3
604955	KIR2DS4
604956	KIR2DS5
604957	-
604958	ACTL6A
604959	PMAIP1
604960	PACSIN2
604961	PDE11A
604962	TRAT1
604963	PGLYRP1
604964	SIT1
604965	STK4
604966	-
604967	-
604968	-
604969	SKAP1
604970	AURKB
604971	MDFI
604972	ORC3
604973	FCN3
604974	SOX21
604975	SOX5
604976	PRKAG3
604977	STK19
604978	NUDT21
604979	CPSF6
604980	RACGAP1
604981	WBP4
604982	HPS1
604983	POLG2
604984	STK24
604985	SPTBN2
604986	BRAP
604987	CLEC5A
604988	SLCO2B1
604989	SPON1
604990	SLC9A3R1
604991	PART1
604992	SRL
604993	PRPF18
604994	SIX2
604995	SLC22A7
604996	FXYD3
604997	DOK2
604998	CAMK1
604999	SHANK1
605000	CORO1A
605001	ANGPTL2
605002	CORO2B
605003	SENP6
605004	GSK3B
605005	GALNT7
605006	FRAT2
605007	ADAMTS5
605008	ADAMTS6
605009	ADAMTS7
605010	SPINK5
605011	ADAMTS3
605012	SUPT16H
605013	MHAC
605014	STX11
605015	ZNF214
605016	ZNF215
605017	VPREB3
605018	CYLD
605019	-
605020	VSX1
605021	-
605022	PAK2
605023	HAO1
605024	SLC4A8
605025	ITGA3
605026	-
605027	-
605028	-
605029	KLRF1
605030	STK3
605031	PLK4
605032	CPLX1
605033	CPLX2
605034	TIMM23
605035	WASF1
605036	ZNF219
605037	KIF17
605038	PMS2P1
605039	-
605040	-
605041	-
605042	MED23
605043	MED26
605044	MED27
605045	MED7
605046	UBQLN1
605047	IRF7
605048	IKBKE
605049	TWSG1
605050	-
605051	CNR2
605052	TARBP1
605053	TARBP2
605054	SERF2
605055	-
605056	WASL
605057	TIMM17A
605058	TIMM44
605059	-
605060	SHPK
605061	TERF2IP
605062	TAS2R5
605063	STIP1
605064	KIF23
605065	CDC37
605066	YWHAE
605067	-
605068	WASF3
605069	MKNK2
605070	EEA1
605071	RGS19
605072	GIPC1
605073	TRIM37
605074	-
605075	-
605076	SNAPC2
605077	DMAP1
605078	TARDBP
605079	SALL3
605080	CNGB3
605081	CYTH3
605082	RASSF1
605083	FRZB
605084	MICU1
605085	TREM1
605086	TREM2
605087	PIGK
605088	MVP
605089	MRPL40
605090	RARRES1
605091	FGD2
605092	RARRES3
605093	SH2B3
605094	STEAP2
605095	-
605096	ANO7
605097	SLC45A3
605098	-
605099	-
605100	PPM1D
605101	TAB2
605102	MASP2
605103	NMU
605104	RBFOX1
605105	-
605106	LPAR3
605107	EDF1
605108	NMUR2
605109	HERC1
605110	LPAR2
605111	S1PR2
605112	TMOD3
605113	AASS
605114	SPO11
605115	-
605116	CHRNA9
605117	SOCS2
605118	SOCS6
605119	PPM1G
605120	GDF2
605121	RRN3
605122	SUPV3L1
605123	SPINT1
605124	SPINT2
605125	GABARAP
605126	FHL5
605127	OPTC
605128	GUCA1C
605129	PSME3
605130	-
605131	WWOX
605132	TLE4
605133	NCBP2
605134	PITPNC1
605135	-
605136	-
605137	-
605138	OAZ3
605139	CCT2
605140	CCT7
605141	VPREB1
605142	CCT4
605143	ACTR1A
605144	ACTR1B
605145	ANKH
605146	S1PR5
605147	LECT1
605148	GALNT6
605149	CXCL13
605150	-
605151	-
605152	CCDC19
605153	RAMP1
605154	RAMP2
605155	RAMP3
605156	-
605157	-
605158	PXDN
605159	AIFM2
605160	-
605161	WFDC5
605162	GADD45GIP1
605163	CXCR6
605164	HDAC2
605165	PATZ1
605166	HDAC3
605167	BAGE
605168	FABP5
605169	ELF5
605170	EI24
605171	TP53I3
605172	PTGES
605173	ENC1
605174	ADAMTS1
605175	ADAMTS8
605176	HAO2
605177	-
605178	GAS8
605179	C16orf3
605180	SLC38A2
605181	TM7SF3
605182	RASA3
605183	CALML5
605184	PAIP1
605185	DLL4
605186	WIF1
605187	GPR27
605188	GPR85
605189	DKK1
605190	TRAM1
605191	BTAF1
605192	-
605193	DIRAS3
605194	CFC1
605195	MESP2
605196	COQ3
605197	KYNU
605198	PAPD7
605199	SFPQ
605200	HERC3
605201	-
605202	NANS
605203	-
605204	TOR1A
605205	ADCY10
605206	HCN4
605207	CYP26B1
605208	SLC17A7
605209	CHFR
605210	DISC1
605211	BARHL1
605212	BARHL2
605213	PDPK1
605214	KCNMB2
605215	SKAP2
605216	ARHGEF4
605217	SHC2
605218	-
605219	DIABLO
605220	APOBR
605221	SRSF10
605222	KCNMB3
605223	KCNMB4
605224	RRH
605225	IBD7
605226	RERE
605227	RECK
605228	CIR1
605229	SPG14
605230	TP53BP1
605231	-
605232	WNK1
605233	-
605234	VN1R1
605235	NOL3
605236	CORIN
605237	XPR1
605238	HNMT
605239	ATP6V0A4
605240	CCL28
605241	LY86
605242	USH1C
605243	LY96
605244	CNC2
605245	SLC2A8
605246	C3AR1
605247	PIDD
605248	MCOLN1
605249	-
605250	ABCC4
605251	ABCC5
605252	POLI
605253	-
605254	NCSTN
605255	ETV7
605256	RAD18
605257	AICDA
605258	-
605259	-
605260	-
605261	NOX4
605262	NDRG1
605263	SHC3
605264	SORBS1
605265	AVEN
605266	JPH1
605267	JPH2
605268	JPH3
605269	CORO1C
605270	SGSH
605271	SERPINA10
605272	NDRG2
605273	NDRG3
605274	-
605275	-
605276	AATK
605277	ARHGAP35
605278	CES2
605279	CES3
605280	-
605281	DDX4
605282	-
605283	MAGEL2
605284	TSC1
605285	-
605286	CAPN10
605287	RNPEPL1
605288	-
605289	-
605290	OPA1
605291	-
605292	NT5M
605293	OPA4
605294	CHST6
605295	FIGN
605296	PSMG1
605297	NELFCD
605298	DSCR3
605299	NCOA6
605300	SH2B2
605301	TACC1
605302	TACC2
605303	TACC3
605304	NGB
605305	KIR2DL5A
605306	CLEC4A
605307	GPR182
605308	ZNF346
605309	-
605310	CCHCR1
605311	-
605312	GDF15
605313	RBM8A
605314	HDAC4
605315	HDAC5
605316	-
605317	FOXP2
605318	-
605319	PFKFB3
605320	PFKFB4
605321	-
605322	WFDC1
605323	CTDSP1
605324	APPBP2
605325	CYP3A5
605326	TAX1BP1
605327	NFIL3
605328	KLF13
605329	-
605330	IL22
605331	EPB41L3
605332	KLHL1
605333	PDS5B
605334	-
605335	PHLDA1
605336	CFHR3
605337	CFHR4
605338	INA
605339	FXR2
605340	CYP3A7
605341	PILRA
605342	PILRB
605343	FSTL3
605344	NFYC
605345	ALKBH1
605346	-
605347	PADI4
605348	TMEM50A
605349	NARF
605350	IL27RA
605351	FGL2
605352	MFHAS1
605353	GHRL
605354	CARD18
605355	-
605356	YWHAG
605357	STON1
605358	GTF2A1L
605359	PRR4
605360	CCDC85B
605361	-
605362	-
605363	GAD1
605364	PSORS6
605365	BRCA3
605366	OLFM1
605367	ELAC2
605368	BNIP3L
605369	TMPRSS11D
605370	ARHGAP26
605371	ARFGEF2
605372	HNRNPA3
605373	-
605374	MYCNOS
605375	-
605376	-
605377	DMPK
605378	AAAS
605379	GAN
605380	FGF23
605381	RHCG
605382	-
605383	IL21R
605384	IL21
605385	RCE1
605386	MIRLET7A1
605387	-
605388	CPAT1
605389	-
605390	LPXN
605391	MINPP1
605392	FGFR1OP
605393	KDM5B
605394	BACH2
605395	TMED1
605396	-
605397	CD226
605398	CXCL16
605399	NID2
605400	-
605401	IQGAP2
605402	CD274
605403	TLR6
605404	BOK
605405	USP6NL
605406	TMED10
605407	-
605408	-
605409	TCERG1
605410	KCND2
605411	KCND3
605412	RABL2A
605413	RABL2B
605414	ABCA7
605415	DKK2
605416	DKK3
605417	DKK4
605418	DKKL1
605419	SCZD10
605420	ALX4
605421	ADAMTS9
605422	ZNF350
605423	DHH
605424	MAML1
605425	GJB4
605426	TP53AIP1
605427	TRPV4
605428	DFNB26
605429	DFNM1
605430	SPAG9
605431	MAPK8IP3
605432	-
605433	KIF13A
605434	CLSPN
605435	PRKD1
605436	SNORD116-1
605437	PRKCH
605438	DLGAP2
605439	EHF
605440	UBQLN4
605441	ADIPOQ
605442	WTAP
605443	PCGEM1
605444	RBMXL2
605445	DLGAP1
605446	RPGRIP1
605447	C6orf48
605448	RUNDC3A
605449	GSTA3
605450	GSTA4
605451	PAK4
605452	ABCB6
605453	ABCB9
605454	ABCB10
605455	RAB26
605456	BET1
605457	IL22RA1
605458	IL17RB
605459	ABCG5
605460	ABCG8
605461	IL17RA
605462	-
605463	-
605464	ABCB8
605465	ZNF277
605466	SIRPG
605467	ZNF274
605468	CDC42EP4
605469	KDM4C
605470	MMP26
605471	ZFYVE1
605472	-
605473	UBQLN3
605474	TLR9
605475	BAIAP2
605476	AGAP2
605477	ARHGEF7
605478	SIGIRR
605479	-
605480	SLEB3
605481	ASPM
605482	GSTO1
605483	DNAI2
605484	FCAMR
605485	VPS41
605486	-
605487	ARPP19
605488	ARPP21
605489	IFT81
605490	LONP1
605491	NEBL
605492	LRRN2
605493	TRIM3
605494	ITGB3BP
605495	SLCO1B3
605496	CNTRL
605497	CRTAP
605498	KIF20B
605499	-
605500	MPHOSPH6
605501	MPHOSPH9
605502	DNAJC2
605503	MPHOSPH10
605504	KLK9
605505	KLK13
605506	VPS26A
605507	IL36RN
605508	IL36B
605509	IL36A
605510	IL37
605511	TMPRSS3
605512	ELOVL4
605513	MLANA
605514	PCDH15
605515	FOXP1
605516	CDH23
605517	B3GNT1
605518	LPIN1
605519	LPIN2
605520	LPIN3
605521	TBPL1
605522	LMBR1
605523	TOB1
605524	-
605525	CDT1
605526	-
605527	MAT2B
605528	NEU2
605529	UPF2
605530	UPF3A
605531	-
605532	SMURF2
605533	NRG3
605534	HMG20A
605535	HMG20B
605536	RAB11FIP5
605537	ATF6
605538	NTSR2
605539	KLK12
605540	PAPD5
605541	VAV3
605542	IL36G
605543	-
605544	GINGF2
605545	CD163
605546	GP6
605547	FSTL1
605548	ADAM15
605549	CORD8
605550	RASD1
605551	NOS1AP
605552	-
605553	PAPOLA
605554	CD244
605555	AIP
605556	SLC4A10
605557	PRDM16
605558	FGF20
605559	HOXC11
605560	HOXC10
605561	PKP3
605562	SCGB2A2
605563	CABP1
605564	CIB2
605565	RETN
605566	RTN4R
605567	SIVA1
605568	SMURF1
605569	GPR83
605570	RAB11A
605571	PIWIL1
605572	-
605573	HSD17B3
605574	UBE2C
605575	SMC4
605576	SMC2
605577	RASGRP2
605578	IFITM2
605579	IFITM3
605580	IL23A
605581	B3GNT2
605582	CMD1K
605583	-
605584	DHX38
605585	CDC40
605586	IPO7
605587	SERPINI2
605588	-
605589	-
605590	SF3B1
605591	SF3B2
605592	SF3B3
605593	SF3B4
605594	-
605595	SF3A1
605596	SF3A3
605597	FOXL2
605598	IDDM18
605599	LYPLA1
605600	IPO8
605601	PRG2
605602	MYOZ2
605603	MYOZ1
605604	PAIP2
605605	-
605606	PSORS7
605607	CENPH
605608	CLDN14
605609	OXR1
605610	PNKP
605611	SH3BP4
605612	SH3BP5
605613	HIP1R
605614	GCN1L1
605615	ARIH2
605616	SLC6A20
605617	-
605618	-
605619	IL20
605620	IL20RA
605621	IL20RB
605622	PCDH12
605623	MKLN1
605624	ARIH1
605625	MYEOV
605626	ERVK-6
605627	-
605628	HTATIP2
605629	CIT
605630	PLA2G2D
605631	NAPSA
605632	SLC35A3
605633	MUC3B
605634	SLC35A1
605635	-
605636	MEG3
605637	-
605638	BIRC6
605639	SIGLEC8
605640	SIGLEC9
605641	SLC7A6
605642	-
605643	KLK5
605644	KLK8
605645	RETNLB
605646	SLC26A4
605647	FBXO6
605648	FBXO7
605649	FBXO8
605650	POLK
605651	FBXW11
605652	FBXL2
605653	FBXL3
605654	FBXL4
605655	FBXL5
605656	FBXL7
605657	KDM2A
605658	IL25
605659	CLEC2D
605660	PFDN6
605661	TRIM13
605662	RAB36
605663	RTDR1
605664	KIF20A
605665	-
605666	CYSLTR2
605667	RGL1
605668	BACE2
605669	PBOV1
605670	-
605671	DMXL1
605672	-
605673	BTG4
605674	BTG3
605675	RNF14
605676	-
605677	ACSL5
605678	MLXIPL
605679	IL26
605680	BAZ1A
605681	BAZ1B
605682	BAZ2A
605683	BAZ2B
605684	TRIM34
605685	-
605686	CADM1
605687	IL19
605688	CPNE6
605689	CPNE7
605690	GLTSCR1
605691	GLTSCR2
605692	TRPM7
605693	RAB30
605694	RAB31
605695	BLOC1S4
605696	KCNG2
605697	ULBP1
605698	ULBP2
605699	ULBP3
605700	TRIM39
605701	TRIM10
605702	LYVE1
605703	VAPA
605704	VAPB
605705	SIK1
605706	RIPK4
605707	-
605708	ARHGEF11
605709	ARL6IP5
605710	GFRA3
605711	-
605712	SPTLC1
605713	SPTLC2
605714	-
605715	CD276
605716	KCNH5
605717	ICOSLG
605718	MED4
605719	LAT2
605720	KCNK4
605721	F11R
605722	KCNJ16
605723	PDCD1LG2
605724	-
605725	PRX
605726	-
605727	OTSC2
605728	-
605729	AKNA
605730	SPAG6
605731	SPAG8
605732	TNFRSF21
605733	PRELID1
605734	TMEFF2
605735	-
605736	UBASH3A
605737	BIRC7
605738	-
605739	KY
605740	SOST
605741	GPR183
605742	TUBA8
605743	HHAT
605744	EXTL3
605745	CYBRD1
605746	-
605747	LDLRAP1
605748	BCMO1
605749	CTPL1
605750	EVR3
605751	-
605752	HID1
605753	SPINK2
605754	PIGQ
605755	DCDC2
605756	-
605757	PELO
605758	ASB1
605759	ASB2
605760	ASB3
605761	ASB4
605762	MOK
605763	SLC45A1
605764	TDP2
605765	DLEU1
605766	DLEU2
605767	PAG1
605768	DAPP1
605769	TRIM33
605770	ILVBL
605771	COX7A2L
605772	EBAG9
605773	LTB4R2
605774	KLHL2
605775	KLHL3
605776	FGL1
605777	SMPD3
605778	NIF3L1
605779	-
605780	PRDM4
605781	RHOD
605782	EIF5A2
605783	BCAS2
605784	TTYH1
605785	TUBG2
605786	RBMS3
605787	ANKRA2
605788	MAPRE3
605789	MAPRE2
605790	STK31
605791	TEX12
605792	TEX14
605793	RNF17
605794	MOV10L1
605795	TEX15
605796	TDRD1
605797	ASZ1
605798	NPDC1
605799	AMN
605800	HNRNPUL1
605801	RALBP1
605802	ZEB2
605803	-
605804	-
605805	-
605806	CDH7
605807	CDH20
605808	-
605809	-
605810	MRPS22
605811	NXT1
605812	DDX19B
605813	NUTF2
605814	-
605815	NUP62
605816	EBI3
605817	RIPK3
605818	DFNB27
605819	PES1
605820	-
605821	AHSP
605822	-
605823	POPDC2
605824	POPDC3
605825	HEBP2
605826	HEBP1
605827	-
605828	TMC6
605829	TMC8
605830	FGFRL1
605831	FGF22
605832	ACSS2
605833	-
605834	TMOD4
605835	TMEM2
605836	UNC13B
605837	HERC2
605838	-
605839	-
605840	RNF111
605841	-
605842	TBL2
605843	PECR
605844	-
605845	-
605846	BCL7B
605847	BCL7C
605848	CASP14
605849	DMGDH
605850	-
605851	ICMT
605852	CLASP1
605853	CLASP2
605854	BBC3
605855	ATP10A
605856	-
605857	RHOQ
605858	SCRT1
605859	ZBTB32
605860	RCAN3
605861	CNPY2
605862	TMEM5
605863	B3GNT3
605864	B3GNT4
605865	TAS1R3
605866	ATP8B3
605867	ATP8B2
605868	ATP11A
605869	ATP11B
605870	ATP8A2
605871	-
605872	CLEC4M
605873	KCNK10
605874	KCNK9
605875	WASF2
605876	FCRL4
605877	FCRL5
605878	ZBTB7A
605879	KCNN2
605880	KAT6B
605881	SLC35C1
605882	BRIP1
605883	LAMP3
605884	DNAH10
605885	SEMA6A
605886	CR1L
605887	-
605888	EHD1
605889	PDLIM3
605890	EHD2
605891	EHD3
605892	EHD4
605893	CDIPT
605894	EID1
605895	EIF4E2
605896	ECEL1
605897	UGGT1
605898	UGGT2
605899	-
605900	PDLIM1
605901	UCN3
605902	UCN2
605903	PDLIM7
605904	PDLIM5
605905	DCUN1D1
605906	LDB3
605907	ALG1
605908	MLC1
605909	-
605910	ANGPTL4
605911	-
605912	MEPE
605913	-
605914	TNFRSF12A
605915	TBL3
605916	SPTBN5
605917	TPX2
605918	SPON2
605919	-
605920	STAU2
605921	STIM1
605922	IMPA2
605923	SOX8
605924	WDR4
605925	PCNT
605926	PICK1
605927	MTBP
605928	ARFIP1
605929	SNX2
605930	SNX3
605931	SNX4
605932	BHMT2
605933	DCSTAMP
605934	-
605935	-
605936	BIN2
605937	SNX5
605938	PIGP
605939	PLCD4
605940	BASP1
605941	SART1
605942	DSE
605943	GDE1
605944	-
605945	-
605946	-
605947	PIGL
605948	GPRC5B
605949	GPRC5C
605950	RAB33B
605951	DPM3
605952	SNX9
605953	ASAP1
605954	FETUB
605955	NKX6-2
605956	NOD2
605957	-
605958	TRAIP
605959	-
605960	EXOSC10
605961	PLRG1
605962	RABEPK
605963	SNX17
605964	SNX15
605965	RIN1
605966	HNF4G
605967	-
605968	RFPL1
605969	RFPL2
605970	RFPL3
605971	RFPL3S
605972	RFPL1S
605973	DCAF7
605974	SLU7
605975	SRRM1
605976	ZBTB6
605977	IMMP2L
605978	VPS13A
605979	SNAPC5
605980	NOD1
605981	UBR1
605982	-
605983	PPP2R1A
605984	EED
605985	-
605986	STRAP
605987	PIAS3
605988	DCLRE1C
605989	PIAS4
605990	-
605991	NGEF
605992	LHX5
605993	PDP1
605994	CYP39A1
605995	KIF1B
605996	DXO
605997	PPP2R2C
605998	HAX1
605999	CLEC10A
606000	BTNL2
606001	IL32
606002	-
606003	-
606004	GGA1
606005	GGA2
606006	GGA3
606007	POLR3K
606008	NKG7
606009	DUX4
606010	NRBP1
606011	VSIG2
606012	DFNA18
606013	FBXO5
606014	ALX3
606015	FAIM3
606016	KEAP1
606017	POLR2D
606018	EDIL3
606019	EXOSC8
606020	OIP5
606021	PRAME
606022	NUDT9
606023	POLR2H
606024	-
606025	ZBTB20
606026	NELFA
606027	CPSF1
606028	CPSF2
606029	CPSF3
606030	EDC4
606031	WDR6
606032	SRRM2
606033	POLR2K
606034	RNASEH2A
606035	-
606036	ARNT2
606037	CD96
606038	LY6G6D
606039	HCAR3
606040	WRAP73
606041	SPARCL1
606042	MYNN
606043	ZNF331
606044	SSSCA1
606045	IFT122
606046	STX18
606047	LILRA5
606048	MBOAT7
606049	-
606050	UBD
606051	SERGEF
606052	-
606053	-
606054	-
606055	PCTP
606056	-
606057	RAPGEF3
606058	RAPGEF4
606059	PKIA
606060	DNAJC12
606061	TBX20
606062	SMC3
606063	EXO1
606064	CD248
606065	ACKR4
606066	LHX9
606067	OTOR
606068	-
606069	-
606070	-
606071	-
606072	-
606073	NDOR1
606074	GBGT1
606075	C10orf2
606076	PIK3R3
606077	RBM15
606078	MKL1
606079	CD163L1
606080	CHIA
606081	TOMM70A
606082	-
606083	PBRM1
606084	CDC42EP1
606085	TES
606086	EIF5B
606087	SYNM
606088	PLA2G4B
606089	BCYRN1
606090	CROT
606091	SIGLEC10
606092	DNAJC14
606093	PPIG
606094	SIGLEC12
606095	PPIH
606096	LGALS12
606097	PIGN
606098	SNX6
606099	LGALS8
606100	EMR2
606101	EMR3
606102	PIP5K1C
606103	SESN1
606104	-
606105	SLC44A1
606106	SLC44A2
606107	SLC44A4
606108	PPM1A
606109	NUDCD1
606110	LYNX1
606111	MCHR2
606112	RPP14
606113	POP7
606114	POP4
606115	RPP30
606116	RPP38
606117	RPP40
606118	HPS3
606119	SLURP1
606120	-
606121	CRCP
606122	TNFRSF19
606123	TRIM17
606124	TRIM49
606125	TRIM8
606126	BCL2L14
606127	MYOCD
606128	-
606129	-
606130	RNF26
606131	TRIM63
606132	CDC42EP2
606133	CDC42EP3
606134	REV1
606135	KLK14
606136	RASAL2
606137	CGREF1
606138	CGRRF1
606139	KLF16
606140	XPO7
606141	RANBP17
606142	SLC2A9
606143	FZD3
606144	RAB23
606145	SLC2A10
606146	FZD8
606147	FZD10
606148	FADS1
606149	FADS2
606150	FADS3
606151	BBS2
606152	SLC19A3
606153	ATP5E
606154	MUC16
606155	-
606156	-
606157	PANK2
606158	BSCL2
606159	-
606160	PANK1
606161	PANK3
606162	PANK4
606163	-
606164	-
606165	BOLL
606166	-
606167	GPR132
606168	DDX20
606169	-
606170	-
606171	TRNAS1
606172	TRNAS3
606173	GRPEL1
606174	-
606175	-
606176	-
606177	-
606178	HHIP
606179	-
606180	EXOSC9
606181	DDX24
606182	TNFSF9
606183	-
606184	ADAMTS12
606185	TP53INP1
606186	CACYBP
606187	-
606188	ADAM28
606189	CRIM1
606190	-
606191	FNBP1
606192	BTNL3
606193	SLC13A1
606194	KRT23
606195	IRX5
606196	IRX6
606197	IRX1
606198	IRX2
606199	IRX4
606200	BHLHE41
606201	WFS1
606202	SLC45A2
606203	GAB2
606204	LY6D
606205	SLC6A7
606206	MT4
606207	SLC28A1
606208	SLC28A2
606209	YKT6
606210	SEPN1
606211	SIRT6
606212	SIRT7
606213	SSR3
606214	SPTBN4
606215	AVSD1
606216	MSRB1
606217	-
606218	SEPHS2
606219	TRAP1
606220	-
606221	IKZF3
606222	IGSF6
606223	PSMD2
606224	NT5C3A
606225	TAS1R1
606226	TAS1R2
606227	MFRP
606228	AGO1
606229	AGO2
606230	SHANK3
606231	APPL2
606232	-
606233	PROK1
606234	IKZF2
606235	TXNRD3
606236	ASPSCR1
606237	TGFBRAP1
606238	IKZF5
606239	IKZF4
606240	-
606241	DICER1
606242	-
606243	-
606244	STAM2
606245	SUZ12
606246	JAZF1
606247	STAMBP
606248	QPRT
606249	WNK2
606250	GALNT8
606251	GALNT9
606252	TIRAP
606253	-
606254	-
606255	-
606256	-
606257	-
606258	-
606259	BRMS1
606260	MTMR9
606261	NUDT6
606262	-
606263	PDB4
606264	CLEC7A
606265	EP400
606266	BMF
606267	WNT16
606268	WNT10A
606269	TNFRSF13C
606270	TLR10
606271	DISC2
606272	CTNS
606273	EIF2B3
606274	CSNK1G1
606275	-
606276	CRTAC1
606277	TOLLIP
606278	FBXW7
606279	ABI3BP
606280	NCAPG
606281	RAB38
606282	DFNA24
606283	SORCS1
606284	SORCS2
606285	SORCS3
606286	DDX43
606287	-
606288	PCDHGA1
606289	PCDHGA2
606290	PCDHGA3
606291	PCDHGA4
606292	PCDHGA5
606293	PCDHGA6
606294	PCDHGA7
606295	PCDHGA8
606296	PCDHGA9
606297	PCDHGA10
606298	PCDHGA11
606299	PCDHGB1
606300	PCDHGB2
606301	PCDHGB3
606302	PCDHGB5
606303	PCDHGB6
606304	PCDHGB7
606305	PCDHGC4
606306	PCDHGC5
606307	PCDHA1
606308	PCDHA2
606309	PCDHA3
606310	PCDHA4
606311	PCDHA5
606312	PCDHA6
606313	PCDHA7
606314	PCDHA8
606315	PCDHA9
606316	PCDHA10
606317	PCDHA11
606318	PCDHA12
606319	PCDHA13
606320	PCDHAC1
606321	PCDHAC2
606322	CYFIP1
606323	CYFIP2
606324	-
606325	-
606326	SIX6
606327	PCDHB1
606328	PCDHB2
606329	PCDHB3
606330	PCDHB4
606331	PCDHB5
606332	PCDHB6
606333	PCDHB7
606334	PCDHB8
606335	PCDHB9
606336	PCDHB10
606337	PCDHB11
606338	PCDHB12
606339	PCDHB13
606340	PCDHB14
606341	PCDHB15
606342	SIX4
606343	POLL
606344	POLM
606345	PCDHB16
606346	-
606347	PSTPIP1
606348	IBD5
606349	-
606350	APTX
606351	ESPN
606352	ALS2
606353	-
606354	-
606355	DDX18
606356	TMEM123
606357	DDX21
606358	AGR2
606359	WNT3A
606360	WNT8A
606361	WNT5B
606362	ACPT
606363	ABI3
606364	-
606365	GLS2
606366	RHOU
606367	-
606368	APOA5
606369	-
606370	TPK1
606371	ATF7
606372	CHRNA10
606373	FMN2
606374	B3GAT3
606375	-
606376	CHST10
606377	DHDH
606378	ST6GALNAC4
606379	GPR87
606380	P2RY13
606381	SUCNR1
606382	MAGI2
606383	GPR84
606384	NEDD4L
606385	OLIG1
606386	OLIG2
606387	TOP1MT
606388	THEM4
606389	CATSPER1
606390	-
606391	-
606392	-
606393	ADAMDEC1
606394	-
606395	PREB
606396	BIN3
606397	CLRN1
606398	ATF5
606399	CACNA2D3
606400	CAPN7
606401	CAPN9
606402	GKN1
606403	CACNG3
606404	CACNG4
606405	CACNG5
606406	NPIPA1
606407	-
606408	-
606409	ITCH
606410	ANTXR1
606411	SLC13A3
606412	BSND
606413	INSL5
606414	INSL6
606415	-
606416	NLRP3
606417	WDR11
606418	DHCR24
606419	PRPF31
606420	ELMO1
606421	ELMO2
606422	ELMO3
606423	DIRC1
606424	EGLN2
606425	EGLN1
606426	EGLN3
606427	ZNF320
606428	UGT1A3
606429	UGT1A4
606430	UGT1A5
606431	UGT1A6
606432	UGT1A7
606433	UGT1A8
606434	UGT1A9
606435	UGT1A10
606436	SYT12
606437	-
606438	-
606439	ATL1
606440	STRC
606441	HTRA2
606442	ABI2
606443	CREB3
606444	CREBZF
606445	-
606446	SLAMF6
606447	RNPS1
606448	TXNRD2
606449	PTP4A3
606450	NET1
606451	DFNA30
